n_it,design,vsr,timeTrend,useLogReg,modelTT,maxN,burnin,interimfrequency,blockcontrol,threshold0,activetowin,futility,armDropFixed,spendingFunParam
10000,mams,mixed,flat,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,twolow,flat,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,twohigh,flat,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,threemixed,flat,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,halfnugget,flat,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,null,linearUp,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,nugget,linearUp,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,mixed,linearUp,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,twolow,linearUp,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,twohigh,linearUp,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,threemixed,linearUp,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,halfnugget,linearUp,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,null,linearDown,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,nugget,linearDown,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,mixed,linearDown,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,twolow,linearDown,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,twohigh,linearDown,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,threemixed,linearDown,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,halfnugget,linearDown,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,null,seasonal,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,nugget,seasonal,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,mixed,seasonal,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,twolow,seasonal,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,twohigh,seasonal,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,threemixed,seasonal,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,halfnugget,seasonal,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,null,changepoint,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,nugget,changepoint,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,mixed,changepoint,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,twolow,changepoint,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,twohigh,changepoint,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,threemixed,changepoint,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,halfnugget,changepoint,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,null,flat,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,nugget,flat,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,mixed,flat,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,twolow,flat,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,twohigh,flat,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,threemixed,flat,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,halfnugget,flat,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,null,linearUp,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,nugget,linearUp,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,mixed,linearUp,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,twolow,linearUp,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,twohigh,linearUp,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,threemixed,linearUp,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,halfnugget,linearUp,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,null,linearDown,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,nugget,linearDown,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,mixed,linearDown,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,twolow,linearDown,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,twohigh,linearDown,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,threemixed,linearDown,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,halfnugget,linearDown,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,null,seasonal,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,nugget,seasonal,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,mixed,seasonal,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,twolow,seasonal,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,twohigh,seasonal,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,threemixed,seasonal,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,halfnugget,seasonal,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,null,changepoint,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,nugget,changepoint,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,mixed,changepoint,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,twolow,changepoint,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,twohigh,changepoint,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,threemixed,changepoint,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,halfnugget,changepoint,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-0.5
10000,mams,null,flat,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,nugget,flat,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,mixed,flat,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,twolow,flat,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,twohigh,flat,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,threemixed,flat,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,halfnugget,flat,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,null,linearUp,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,nugget,linearUp,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,mixed,linearUp,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,twolow,linearUp,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,twohigh,linearUp,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,threemixed,linearUp,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,halfnugget,linearUp,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,null,linearDown,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,nugget,linearDown,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,mixed,linearDown,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,twolow,linearDown,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,twohigh,linearDown,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,threemixed,linearDown,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,halfnugget,linearDown,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,null,seasonal,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,nugget,seasonal,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,mixed,seasonal,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,twolow,seasonal,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,twohigh,seasonal,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,threemixed,seasonal,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,halfnugget,seasonal,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,null,changepoint,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,nugget,changepoint,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,mixed,changepoint,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,twolow,changepoint,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,twohigh,changepoint,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,threemixed,changepoint,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,halfnugget,changepoint,TRUE,TRUE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,null,flat,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,nugget,flat,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,mixed,flat,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,twolow,flat,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,twohigh,flat,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,threemixed,flat,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,halfnugget,flat,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,null,linearUp,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,nugget,linearUp,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,mixed,linearUp,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,twolow,linearUp,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,twohigh,linearUp,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,threemixed,linearUp,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,halfnugget,linearUp,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,null,linearDown,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,nugget,linearDown,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,mixed,linearDown,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,twolow,linearDown,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,twohigh,linearDown,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,threemixed,linearDown,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,halfnugget,linearDown,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,null,seasonal,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,nugget,seasonal,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,mixed,seasonal,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,twolow,seasonal,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,twohigh,seasonal,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,threemixed,seasonal,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,halfnugget,seasonal,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,null,changepoint,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,nugget,changepoint,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,mixed,changepoint,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,twolow,changepoint,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,twohigh,changepoint,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,threemixed,changepoint,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
10000,mams,halfnugget,changepoint,TRUE,FALSE,240,48,24,8,0.083333333,TRUE,FALSE,TRUE,-4
